HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;WGS84 Y
1;Karlsplatz (Stachus);München;de:09162:1;48,1393673;11,565396
2;Marienplatz;München;de:09162:2;48,1364359;11,577658
3;Isartor;München;de:09162:3;48,1338939;11,5828233
4;Rosenheimer Platz;München;de:09162:4;48,1285878;11,5938996
5;Ostbahnhof;München;de:09162:5;48,1281381;11,6040685
6;Hauptbahnhof (S, U, Bus, Tram);München;de:09162:6;48,1403145;11,56112
7;Hackerbrücke;München;de:09162:7;48,1435394;11,5487772
8;Donnersbergerbrücke;München;de:09162:8;48,1426763;11,5346197
9;Laim;München;de:09162:9;48,1431258;11,5031877
10;Pasing;München;de:09162:10;48,148832;11,4606435
11;Leonrodplatz;München;de:09162:11;48,1594635;11,5474297
12;Hochschule München (Lothstr.);München;de:09162:12;48,1542679;11,5538347
13;Sandstraße;München;de:09162:13;48,1505821;11,5581107
14;Karlspl.(Stachus) Nord;München;de:09162:14;48,1398589;11,5647223
15;Karlstraße;München;de:09162:15;48,1447802;11,5596378
16;Lenbachplatz;München;de:09162:16;48,140878;11,5685042
17;Nationaltheater;München;de:09162:17;48,1393613;11,5786462
18;Kammerspiele;München;de:09162:18;48,1385221;11,5830749
19;Maxmonument;München;de:09162:19;48,1375509;11,5880964
20;Marienplatz (Theatinerstraße);München;de:09162:20;48,1394872;11,5753134
21;Maximilianeum;München;de:09162:21;48,1360702;11,5959657
22;Flurstraße;München;de:09162:22;48,1356265;11,6048051
23;Grillparzerstraße;München;de:09162:23;48,136316;11,609144
25;Alter Messeplatz;München;de:09162:25;48,1345534;11,5462888
26;Isartor/Zweibrückenstraße;München;de:09162:26;48,1327728;11,5836049
27;Ridlerstraße;München;de:09162:27;48,1306684;11,5392461
28;Rindermarkt;München;de:09162:28;48,1358903;11,5740288
29;Landshuter Allee;München;de:09162:29;48,1517148;11,5369464
30;Poccistraße;München;de:09162:30;48,1250861;11,5496216
31;Hirschgarten;München;de:09162:31;48,1435215;11,5194831
32;Hochschule München;München;de:09162:32;48,1553945;11,5532957
34;Nordbad;München;de:09162:34;48,1609256;11,5634107
35;Görresstraße;München;de:09162:35;48,1559818;11,562207
36;Georgenstraße;München;de:09162:36;48,1551608;11,5834611
38;Müllerstraße;München;de:09162:38;48,1313699;11,5715225
40;Goetheplatz;München;de:09162:40;48,1295472;11,5584161
41;Eduard-Schmid-Straße;München;de:09162:41;48,1262674;11,5784306
42;Mariahilfplatz;München;de:09162:42;48,1243546;11,5810806
43;Kurfürstenplatz;München;de:09162:43;48,1603383;11,574981
44;Winzererstraße;München;de:09162:44;48,1576957;11,560078
45;Infanteriestraße Süd;München;de:09162:45;48,1565032;11,5588922
46;Haidenauplatz;München;de:09162:46;48,1324491;11,6100692
47;Elisabethplatz;München;de:09162:47;48,1576418;11,575017
48;Nordendstraße;München;de:09162:48;48,1548791;11,5754122
49;Schellingstraße;München;de:09162:49;48,1510256;11,5732652
50;Sendlinger Tor;München;de:09162:50;48,1333004;11,5664021
51;Pinakotheken;München;de:09162:51;48,1479749;11,571289
52;Karolinenplatz;München;de:09162:52;48,1455474;11,5697079
53;Ottostraße;München;de:09162:53;48,1423346;11,5677765
54;Donnersbergerstraße;München;de:09162:54;48,1462847;11,5358953
55;Hermann-Lingg-Straße;München;de:09162:55;48,1390376;11,5516518
56;Georg-Hirth-Platz;München;de:09162:56;48,1346074;11,5560445
57;Beethovenplatz;München;de:09162:57;48,1331505;11,5580208
58;Kapuzinerplatz/ Arbeitsagentur;München;de:09162:58;48,1267591;11,5584341
59;Kapuzinerstraße;München;de:09162:59;48,1251341;11,5618746
60;Odeonsplatz;München;de:09162:60;48,142922;11,5777389
61;Baldeplatz;München;de:09162:61;48,1233771;11,5670938
62;Claude-Lorrain-Straße;München;de:09162:62;48,1210864;11,5714057
63;Humboldtstraße;München;de:09162:63;48,1194912;11,5753404
64;Barthstraße;München;de:09162:64;48,1402785;11,530227
65;Trappentreustraße;München;de:09162:65;48,1400088;11,5344221
66;Schrenkstraße;München;de:09162:66;48,1396251;11,5412852
67;Holzapfelstraße;München;de:09162:67;48,1392415;11,5471063
68;Reichenbachplatz;München;de:09162:68;48,1332824;11,5766249
69;Deutsches Museum;München;de:09162:69;48,1318555;11,5861201
70;Universität;München;de:09162:70;48,1490118;11,5805147
71;Am Gasteig;München;de:09162:71;48,1328447;11,5915999
72;Wiener Platz;München;de:09162:72;48,1340918;11,595804
73;Friedensengel/Villa Stuck;München;de:09162:73;48,1407341;11,60008
74;Holbeinstraße;München;de:09162:74;48,1431918;11,6013466
75;Sternwartstraße;München;de:09162:75;48,1460869;11,60326
76;Herkomerplatz;München;de:09162:76;48,1508638;11,6088206
77;Mauerkircherstraße;München;de:09162:77;48,148832;11,6007806
78;Tivolistraße;München;de:09162:78;48,1500367;11,596343
79;Paradiesstraße;München;de:09162:79;48,1463326;11,5929923
80;Giselastraße;München;de:09162:80;48,1571444;11,5849344
81;Nationalmuseum/Haus der Kunst;München;de:09162:81;48,1430839;11,5884917
82;Astallerstraße;München;de:09162:82;48,1355066;11,5305234
83;Tumblingerstraße;München;de:09162:83;48,1232332;11,5538796
84;Mariannenplatz;München;de:09162:84;48,1352069;11,58674
85;Kazmairstraße;München;de:09162:85;48,1349911;11,5339909
86;Maxvorstadt/Samml. Brandhorst;München;de:09162:86;48,1483585;11,5742714
87;Bergmannstraße;München;de:09162:87;48,1349131;11,5374045
88;Wörthstraße;München;de:09162:88;48,1320773;11,5978791
89;Orleansstraße;München;de:09162:89;48,12529;11,5994691
90;Holzkirchner Bahnhof;München;de:09162:90;48,1391755;11,5559278
91;Bundesfinanzhof;München;de:09162:91;48,1482446;11,6055058
92;Kustermannpark;München;de:09162:92;48,1241986;11,6013196
93;Tal;München;de:09162:93;48,1360222;11,5794097
95;Technische Universität;München;de:09162:95;48,1483345;11,5654409
96;Klenzestraße;München;de:09162:96;48,125332;11,570741
97;Amalienstraße;München;de:09162:97;48,1477711;11,5764273
98;Klenzestraße/St.-Maximilian;München;de:09162:98;48,1266511;11,5730497
99;Seidlstraße;München;de:09162:99;48,141879;11,5568979
100;München Hbf;München;de:09162:100;48,1412496;11,5589461
101;Hans-Fischer-Straße;München;de:09162:101;48,1274366;11,5447168
102;Gollierplatz;München;de:09162:102;48,136316;11,5343323
103;Schlörstraße;München;de:09162:103;48,1498929;11,5368206
104;Albrechtstraße;München;de:09162:104;48,1556822;11,5404498
105;Fasaneriestraße;München;de:09162:105;48,1573481;11,5434861
106;Infanteriestraße;München;de:09162:106;48,1614529;11,553673
107;Barbarastraße;München;de:09162:107;48,1614229;11,5574549
108;Hohenzollernstraße;München;de:09162:108;48,1592417;11,5853476
109;Friedrichstraße;München;de:09162:109;48,1599309;11,5805596
110;Königsplatz;München;de:09162:110;48,1461768;11,5640126
111;Regerplatz;München;de:09162:111;48,1248582;11,5890037
112;Viktualienmarkt;München;de:09162:112;48,135093;11,5749451
113;Blumenstraße;München;de:09162:113;48,1331565;11,5740198
114;Gärtnerplatztheater;München;de:09162:114;48,1322452;11,5752505
115;Baaderstraße;München;de:09162:115;48,1299789;11,5784036
116;Schweigerstraße;München;de:09162:116;48,1267411;11,582994
117;Taubenstraße;München;de:09162:117;48,12189;11,5788797
118;Kirchenstraße;München;de:09162:118;48,1331265;11,6050566
119;Boschbrücke;München;de:09162:119;48,1309682;11,5824101
120;Theresienstraße;München;de:09162:120;48,1512234;11,5642731
121;Reitmorstraße/Sammlung Schack;München;de:09162:121;48,1419989;11,593684
122;Ludwigsbrücke;München;de:09162:122;48,132569;11,5852578
123;Königinstraße;München;de:09162:123;48,1437672;11,5849793
124;Von-der-Tann-Straße;München;de:09162:124;48,1453017;11,5788348
125;Türkenstraße;München;de:09162:125;48,1502824;11,5759602
126;Arcisstraße;München;de:09162:126;48,1517508;11,5706961
127;Luisenstraße;München;de:09162:127;48,152482;11,5681179
128;Augustenstraße;München;de:09162:128;48,1530992;11,565926
129;Roecklplatz;München;de:09162:129;48,1207026;11,5616141
130;Josephsplatz;München;de:09162:130;48,1547773;11,5662764
131;St.-Jakobs-Platz;München;de:09162:131;48,1353388;11,5725825
132;Hirschauer Straße;München;de:09162:132;48,150642;11,595238
133;Galileiplatz;München;de:09162:133;48,1442467;11,6066377
134;Wehrlestraße;München;de:09162:134;48,1482267;11,608084
135;Chinesischer Turm;München;de:09162:135;48,1527996;11,5934414
136;Thiemestraße;München;de:09162:136;48,156647;11,5887612
137;Am Tucherpark;München;de:09162:137;48,1527756;11,5991367
138;Schwester-Eubulina-Platz;München;de:09162:138;48,1234611;11,5931629
139;Auerfeldstraße;München;de:09162:139;48,123653;11,5962531
140;Hohenzollernplatz;München;de:09162:140;48,1611652;11,5679921
141;Stephansplatz;München;de:09162:141;48,1307823;11,5657913
142;Maistraße;München;de:09162:142;48,1293613;11,5621082
143;Waltherstraße;München;de:09162:143;48,1275325;11,5638329
144;Zenettistraße;München;de:09162:144;48,1224716;11,5590629
145;ZOB;München;de:09162:145;48,1423945;11,5498641
146;Ehrengutstraße;München;de:09162:146;48,1213862;11,5573561
147;Marienplatz (Hl.-Geist-Kirche);München;de:09162:147;48,136322;11,5767777
148;Marienplatz (St.-Peter);München;de:09162:148;48,1366277;11,5754661
149;Carl-Amery-Platz;München;de:09162:149;48,1212483;11,5855003
150;Fraunhoferstraße;München;de:09162:150;48,1278863;11,5762027
151;Corneliusbrücke;München;de:09162:151;48,1293013;11,579266
152;Aurbacherstraße;München;de:09162:152;48,1223997;11,5902973
153;Dom-Pedro-Straße;München;de:09162:153;48,1596852;11,5374854
154;Elisabeth-Kohn-Straße;München;de:09162:154;48,16506;11,5530172
155;Saarstraße;München;de:09162:155;48,1646765;11,561111
156;Elisenstraße;München;de:09162:156;48,1424485;11,56165
157;Nymphenburg Süd;München;de:09162:157;48,1463506;11,5023792
158;Hubertusbrunnen;München;de:09162:158;48,1592058;11,5301641
159;Kolumbusplatz (Nord);München;de:09162:159;48,1206486;11,57658
160;Kolumbusplatz;München;de:09162:160;48,1190774;11,5765172
161;St.-Cajetan-Straße;München;de:09162:161;48,1213743;11,598984
162;Kolumbusplatz/Humboldtstraße;München;de:09162:162;48,1192274;11,5758254
163;Volkartstraße Ost;München;de:09162:163;48,1562934;11,5374674
164;Hanebergstraße;München;de:09162:164;48,1626333;11,5374315
165;Schrannenhalle;München;de:09162:165;48,1341337;11,5746846
166;Marienplatz (Rindermarkt);München;de:09162:166;48,1355606;11,5737324
170;Stiglmaierplatz;München;de:09162:170;48,1471298;11,5587754
171;Wörthstraße Ost;München;de:09162:171;48,1309022;11,5996308
172;Hiendlmayrstraße;München;de:09162:172;48,1203488;11,5834521
180;Maillingerstraße;München;de:09162:180;48,1502585;11,544618
185;Gaiglstraße;München;de:09162:185;48,152434;11,550475
190;Rotkreuzplatz;München;de:09162:190;48,1529854;11,5335058
197;Oskar-von-Miller-Ring;München;de:09162:197;48,1453616;11,575556
200;Westfriedhof;München;de:09162:200;48,1693138;11,5284573
204;Neuhausen;München;de:09162:204;48,1563653;11,5314397
205;Volkartstraße;München;de:09162:205;48,1551189;11,5326434
206;Sadelerstraße;München;de:09162:206;48,1686069;11,5223937
207;Winthirplatz;München;de:09162:207;48,1519066;11,5279273
209;Dankwartstraße;München;de:09162:209;48,1513672;11,5236693
210;Amalienburgstraße;München;de:09162:210;48,1656471;11,4931894
211;Botanischer Garten;München;de:09162:211;48,1644668;11,5026307
212;Maria-Ward-Straße;München;de:09162:212;48,1637358;11,5069696
213;Dall'Armistraße;München;de:09162:213;48,1614349;11,5112905
214;Schloss Nymphenburg;München;de:09162:214;48,1585466;11,5114701
215;Romanplatz;München;de:09162:215;48,1556462;11,5115779
216;Steubenplatz;München;de:09162:216;48,1501266;11,5202736
217;Briefzentrum;München;de:09162:217;48,1490358;11,5244508
218;Burghausener Straße;München;de:09162:218;48,1472737;11,5295802
219;Kriemhildenstraße;München;de:09162:219;48,1521523;11,5154407
220;Renatastraße;München;de:09162:220;48,156641;11,5265798
221;Hubertusstraße;München;de:09162:221;48,1559578;11,5198963
222;Marsstraße;München;de:09162:222;48,145038;11,5418961
223;Deroystraße;München;de:09162:223;48,1442467;11,5453995
224;Mettenstraße;München;de:09162:224;48,1682234;11,5145334
225;Herthastraße;München;de:09162:225;48,1492995;11,5033584
226;Kemnatenstraße;München;de:09162:226;48,1513073;11,5041758
227;Hirschgartenallee;München;de:09162:227;48,1528895;11,5081104
228;Nederlinger Straße;München;de:09162:228;48,1699849;11,5107515
229;Netzerstraße;München;de:09162:229;48,1760834;11,5069875
230;Skagerrakstraße;München;de:09162:230;48,1727467;11,5045172
231;Baubergerstraße;München;de:09162:231;48,1770898;11,5060174
232;Hopfenstraße;München;de:09162:232;48,1423646;11,5544186
233;Amphionpark;München;de:09162:233;48,1734476;11,5150814
234;Schragenhofstraße;München;de:09162:234;48,172513;11,5022444
235;Lustheimstraße;München;de:09162:235;48,1637837;11,4860119
236;In den Kirschen;München;de:09162:236;48,1672409;11,5095477
237;Bunzlauer Platz;München;de:09162:237;48,1791803;11,5071133
238;Winfriedstraße;München;de:09162:238;48,1474235;11,5032865
239;Nederlinger Straße (West);München;de:09162:239;48,1707158;11,508883
240;Theresienwiese;München;de:09162:240;48,1356565;11,5522087
241;Warschauer Straße;München;de:09162:241;;
250;Schwanthalerhöhe;München;de:09162:250;48,1334683;11,5397581
251;Theresienhöhe;München;de:09162:251;48,132557;11,5459834
260;Westendstraße;München;de:09162:260;48,1343796;11,5226991
270;Friedenheimer Straße;München;de:09162:270;48,1351289;11,5113713
280;Laimer Platz;München;de:09162:280;48,1354707;11,5029721
285;Stadtwerke München;München;de:09162:285;48,171249;11,5305593
290;Olympiasee;München;de:09162:290;48,1714526;11,5459654
291;Sapporobogen;München;de:09162:291;48,1694397;11,5375662
292;Angererstraße;München;de:09162:292;48,1674566;11,5705254
293;Georg-Birk-Straße;München;de:09162:293;48,1639575;11,5569878
294;Ackermannbogen;München;de:09162:294;48,165042;11,5562152
295;Olympiapark Süd;München;de:09162:295;48,1622917;11,5519213
296;Deidesheimer Straße;München;de:09162:296;48,1686069;11,5594222
299;Margarete-Steiff-Straße;München;de:09162:299;48,180534;11,5015078
300;Moosach;München;de:09162:300;48,1804202;11,5073738
301;Pelkovenstraße;München;de:09162:301;48,1810671;11,5115061
302;Hugo-Troendle-Straße;München;de:09162:302;48,1793181;11,514767
303;Wintrichring;München;de:09162:303;48,1757959;11,5220253
304;Hanauer Straße;München;de:09162:304;48,172543;11,5282507
305;Borstei;München;de:09162:305;48,1696853;11,5330477
306;Olympiapark West;München;de:09162:306;48,1658688;11,5378986
307;Heideckstraße;München;de:09162:307;48,162873;11,5422285
308;Gartenstraße;München;de:09162:308;48,1722554;11,5649558
309;Ackermannstraße;München;de:09162:309;48,1679119;11,5649109
310;Fasanerie;München;de:09162:310;48,1969076;11,5245137
311;Herzogstraße;München;de:09162:311;48,1634662;11,5641833
312;Georg-Brauchle-Ring;München;de:09162:312;48,1763949;11,5290861
313;Ehrenbreitsteiner Straße;München;de:09162:313;48,1873081;11,5287358
314;Riesstraße;München;de:09162:314;48,184595;11,5331555
316;Bingener Straße;München;de:09162:316;48,1821992;11,5212258
318;Olympia-Einkaufszentrum West;München;de:09162:318;48,184032;11,5314127
319;Olympia-Einkaufszentrum Ost;München;de:09162:319;48,1831695;11,5368296
320;Feldmoching;München;de:09162:320;48,2139165;11,5402791
321;Olympia-Pressestadt;München;de:09162:321;48,1798991;11,5367577
322;Lassallestraße;München;de:09162:322;48,1870685;11,5336406
323;Olympiapark Nord;München;de:09162:323;48,1863439;11,5417703
324;Lerchenauer Straße;München;de:09162:324;48,1860324;11,5516608
325;Olympiapark Eissportstadion;München;de:09162:325;48,1760894;11,5596288
326;Curt-Mezger-Platz;München;de:09162:326;48,1812648;11,5669231
328;Andernacher Straße;München;de:09162:328;48,1854515;11,5244238
329;Anhalter Platz;München;de:09162:329;48,1868469;11,5622519
330;Gärtnerstraße;München;de:09162:330;48,1777068;11,5365242
331;Moosacher Straße;München;de:09162:331;48,1871763;11,5660967
333;Dessauerstraße;München;de:09162:333;48,1807137;11,5317361
334;Milbertshofener Platz;München;de:09162:334;48,1845471;11,566483
335;Schopenhauerstraße;München;de:09162:335;48,17939;11,5639318
336;Lüneburger Straße;München;de:09162:336;48,1831096;11,5630784
337;Detmoldstraße;München;de:09162:337;48,1923746;11,565378
338;Schittgablerstraße;München;de:09162:338;48,1916979;11,5488041
339;Heidelerchenstraße;München;de:09162:339;48,1922728;11,5395515
340;Petuelring;München;de:09162:340;48,1754544;11,5665728
341;Himmelschlüsselstraße;München;de:09162:341;48,1954765;11,5348713
342;Lerchenauer See;München;de:09162:342;48,1979495;11,535563
343;Max-Wönner-Straße;München;de:09162:343;48,1993566;11,5357157
344;Franz-Sperr-Weg;München;de:09162:344;48,2038831;11,5391293
346;Paidarstraße;München;de:09162:346;48,2148204;11,5448875
349;Stanigplatz;München;de:09162:349;48,2165922;11,5532508
350;Olympiazentrum;München;de:09162:350;48,1787071;11,5566734
351;Stösserstraße;München;de:09162:351;48,2197824;11,5570776
352;Irisstraße;München;de:09162:352;48,1966621;11,5457049
353;Robinienstraße;München;de:09162:353;48,200626;11,5430819
354;Goldlackplatz;München;de:09162:354;48,2001829;11,5501785
355;Gundermannstraße;München;de:09162:355;48,2041884;11,5525681
356;Hasenbergl Süd;München;de:09162:356;48,2083074;11,5525411
357;Ittlingerstraße;München;de:09162:357;48,2083373;11,5557571
358;Hasenberglstraße;München;de:09162:358;48,207128;11,5602936
359;Feldmochinger Anger;München;de:09162:359;48,2090916;11,5438544
360;Olympia-Einkaufszentrum;München;de:09162:360;48,1819896;11,5295442
363;Pulverturmstraße;München;de:09162:363;48,2018175;11,5535023
364;Detmoldstraße Wendeschleife;München;de:09162:364;48,1920033;11,5577154
365;Feldmochinger Straße;München;de:09162:365;48,1769161;11,5207318
366;Gröbenzeller Straße;München;de:09162:366;48,1830976;11,5079577
368;Feldmoching Bf. Ost;München;de:09162:368;48,2138207;11,5432346
369;Riesstraße Süd;München;de:09162:369;48,176335;11,5363265
370;Moosacher St.-Martins-Platz;München;de:09162:370;48,1818039;11,5173092
374;ZHS Olympiazentrum;München;de:09162:374;48,1774972;11,548921
376;Merseburger Straße;München;de:09162:376;48,1859845;11,521145
377;Claudiusplatz;München;de:09162:377;48,1820015;11,52543
378;Petuelring Nord;München;de:09162:378;48,1761852;11,565396
380;Oberwiesenfeld;München;de:09162:380;48,1861821;11,5457139
381;Ludwigsfeld (Campingplatz);München;de:09162:381;48,1992968;11,4970791
382;Am Blütenanger;München;de:09162:382;48,2017876;11,5063857
383;Pappelallee;München;de:09162:383;48,2004524;11,5127098
384;Sonnentaustraße;München;de:09162:384;48,1992369;11,518477
385;Kuckucksblumenstraße;München;de:09162:385;48,1988657;11,5224026
396;Frauenmantelanger;München;de:09162:396;48,209367;11,5682347
397;Pulverturm;München;de:09162:397;48,1960753;11,564875
398;Scheidplatz Süd;München;de:09162:398;48,1702604;11,5736695
399;Olschewskibogen;München;de:09162:399;48,2002248;11,5589192
400;Scheidplatz;München;de:09162:400;48,1714766;11,5726993
401;Augustin-Rösch-Straße;München;de:09162:401;48,2012846;11,5642102
402;Röblingweg;München;de:09162:402;48,2049907;11,572843
403;Feuchtwangerstraße;München;de:09162:403;48,2078165;11,5676957
404;Trenkleweg;München;de:09162:404;48,2100255;11,5717561
405;Weitlstraße;München;de:09162:405;48,2087683;11,5631951
406;Dientzenhoferstraße;München;de:09162:406;48,2033622;11,5772178
407;Abtstraße;München;de:09162:407;48,1842296;11,5786911
408;Weyprechtstraße;München;de:09162:408;48,2046794;11,563779
409;Rathenaustraße;München;de:09162:409;48,200632;11,5735797
410;Bonner Platz;München;de:09162:410;48,1669113;11,5785384
413;Siedlung am Hart;München;de:09162:413;48,2011769;11,5769034
414;Sudetendeutsche Straße;München;de:09162:414;48,1961532;11,5784126
415;Euro-Industriepark West;München;de:09162:415;48,1926381;11,5840091
416;Oberhofer Platz;München;de:09162:416;48,1876016;11,5758524
417;Milbertshofener Straße;München;de:09162:417;48,1843973;11,5753943
418;Mildred-Scheel-Bogen;München;de:09162:418;48,1753046;11,5818172
419;Rümannstraße;München;de:09162:419;48,1755682;11,572852
420;Freimann;München;de:09162:420;48,1923985;11,6145428
421;Karl-Theodor-Straße;München;de:09162:421;48,1668275;11,5740288
422;Clemensstraße;München;de:09162:422;48,1634662;11,5745588
423;Griegstraße;München;de:09162:423;48,181744;11,5849164
424;Klopstockstraße;München;de:09162:424;48,1760654;11,579275
425;Domagkstraße West;München;de:09162:425;48,1842955;11,5846559
426;Ingolstädter Straße;München;de:09162:426;48,187895;11,5844044
427;Max-Bill-Straße;München;de:09162:427;48,1874698;11,5970706
428;Lilienthalallee Süd;München;de:09162:428;48,1869068;11,6023707
429;Joseph-Dollinger-Bogen;München;de:09162:429;48,1864157;11,6066916
430;Kieferngarten;München;de:09162:430;48,2026677;11,6125126
431;Heckscherstraße;München;de:09162:431;48,1723752;11,5824101
432;Wilhelm-Hertz-Straße;München;de:09162:432;48,1759636;11,5854015
433;Parzivalplatz;München;de:09162:433;48,1711471;11,5859584
434;Potsdamer Straße;München;de:09162:434;48,1673128;11,586201
435;Kölner Platz;München;de:09162:435;48,1701167;11,5773706
436;Neuherbergstraße;München;de:09162:436;48,2103787;11,5871442
437;Anton-Will-Straße;München;de:09162:437;48,2056912;11,5862459
438;Heidemannstraße;München;de:09162:438;48,2009793;11,5853117
439;Gundelkoferstraße;München;de:09162:439;48,1958597;11,5843145
440;Werner-Egk-Bogen;München;de:09162:440;48,2014583;11,5980318
441;Paracelsusstraße;München;de:09162:441;48,2013385;11,5895427
442;Grusonstraße;München;de:09162:442;48,2017397;11,5934145
443;Euro-Industriepark Nord;München;de:09162:443;48,2009014;11,6025952
444;Paul-Hindemith-Allee;München;de:09162:444;48,2005242;11,6057393
445;Bernsteinweg;München;de:09162:445;48,2008775;11,6118569
446;Rockefellerstraße;München;de:09162:446;48,210684;11,5753134
447;Rose-Pichler-Weg;München;de:09162:447;48,2108337;11,5820957
448;Gertrud-Grunow-Straße;München;de:09162:448;48,1829838;11,5966843
449;Untere Länge;München;de:09162:449;48,2058049;11,5942499
450;(alt) Fröttmaning;München;de:09162:450;48,2112168;11,6168515
451;Kollwitzstraße;München;de:09162:451;48,1982489;11,5847817
452;Pündterplatz;München;de:09162:452;48,1626513;11,5768585
453;Keilberthstraße;München;de:09162:453;48,205296;11,5996039
454;Gustav-Mahler-Straße;München;de:09162:454;48,2021708;11,6031163
455;Bismarckstraße;München;de:09162:455;48,1624775;11,5822574
457;Zaunweg;München;de:09162:457;48,1807437;11,6013107
458;Freiligrathstraße;München;de:09162:458;48,178156;11,5852398
459;Schwabinger Tor;München;de:09162:459;48,1727227;11,5864435
460;Garching, Forschungszentrum;Garching (b München);de:09184:460;48,2648614;11,6712265
461;Neufreimann;München;de:09162:461;48,1982369;11,5983372
462;Freimann Ost;München;de:09162:462;48,1885897;11,6135637
463;Alois-Wolfmüller-Straße;München;de:09162:463;48,1933986;11,6079941
464;Edmund-Rumpler-Straße;München;de:09162:464;48,1951112;11,6089104
465;Lindberghstraße;München;de:09162:465;48,1917278;11,6058561
466;Freimanner Hölzl;München;de:09162:466;48,1919734;11,6012657
470;Fröttmaning;München;de:09162:470;48,210702;11,6183337
480;Garching-Hochbrück;Garching (b München);de:09184:480;48,2472294;11,6308293
490;Garching;Garching (b München);de:09184:490;48,2494188;11,6525056
500;Münchner Freiheit;München;de:09162:500;48,1618663;11,5862998
501;Am Münchner Tor;München;de:09162:501;48,1761373;11,5882941
502;Domagkstraße;München;de:09162:502;48,1842356;11,5903782
503;Schwabing Nord;München;de:09162:503;48,1875297;11,5912405
510;Dietlindenstraße;München;de:09162:510;48,1666297;11,5903063
511;Osterwaldstraße;München;de:09162:511;48,1634362;11,5962981
512;Herzogpark;München;de:09162:512;48,1560897;11,6070868
513;Barlachstraße;München;de:09162:513;48,1775031;11,5756458
518;Amsterdamer Straße;München;de:09162:518;48,1696074;11,5992266
520;Nordfriedhof;München;de:09162:520;48,1733996;11,597403
530;Alte Heide;München;de:09162:530;48,1794738;11,6039337
540;Studentenstadt;München;de:09162:540;48,1832893;11,6080301
541;Situlistraße;München;de:09162:541;48,1901169;11,615549
542;Floriansmühlstraße;München;de:09162:542;48,191644;11,6210017
543;Emmerigweg;München;de:09162:543;48,1953867;11,624065
544;Josef-Wirth-Weg;München;de:09162:544;48,1990273;11,6263557
545;Großlappen;München;de:09162:545;48,2044339;11,6295627
546;Wallnerstraße;München;de:09162:546;48,2103727;11,6332997
547;Fröttmaning Auensiedlung;München;de:09162:547;48,214569;11,6355275
548;Bayerischer Rundfunk;München;de:09162:548;48,1902127;11,6273259
549;Lützelsteiner Straße;München;de:09162:549;48,1992369;11,61448
550;Kufsteiner Platz;München;de:09162:550;48,1501745;11,602182
551;Redwitzstraße;München;de:09162:551;48,1554784;11,608569
552;Gustav-Freytag-Straße;München;de:09162:552;48,1588343;11,6118748
553;Gellertstraße;München;de:09162:553;48,1625853;11,6151806
554;Rümelinstraße;München;de:09162:554;48,1662343;11,618163
555;Poschingerstraße;München;de:09162:555;48,1525898;11,605901
556;Regina-Ullmann-Straße;München;de:09162:556;48,169907;11,6351143
557;Bichlhofweg;München;de:09162:557;48,1690083;11,6433788
560;Böhmerwaldplatz;München;de:09162:560;48,1428741;11,6153693
570;Prinzregentenplatz;München;de:09162:570;48,1393074;11,606997
580;Max-Weber-Platz;München;de:09162:580;48,1356625;11,5978881
581;Max-Weber-Platz (Johannispl.);München;de:09162:581;48,1344395;11,5981037
590;Lehel;München;de:09162:590;48,1396071;11,5885725
599;Grimmeisenstraße;München;de:09162:599;48,1652097;11,6446723
600;St. Emmeram;München;de:09162:600;48,1760295;11,6305328
601;Fritz-Meyer-Weg;München;de:09162:601;48,1724831;11,6366414
602;Johanneskirchner Straße;München;de:09162:602;48,1677142;11,6435764
603;Stegmühlstraße;München;de:09162:603;48,1624775;11,6450945
604;Freischützstraße;München;de:09162:604;48,1586605;11,642157
605;Englschalkinger Straße;München;de:09162:605;48,1567189;11,6417798
606;Memeler Straße;München;de:09162:606;48,1532191;11,6412857
607;Zoppoter Straße;München;de:09162:607;48,1505701;11,6407018
608;Posener Platz;München;de:09162:608;48,1481967;11,6404952
609;Warthestraße;München;de:09162:609;48,1462727;11,6372073
610;Vollmannstraße;München;de:09162:610;48,1474475;11,628332
611;Moselstraße;München;de:09162:611;48,1418251;11,627245
612;Vogelweideplatz;München;de:09162:612;48,1373531;11,6196812
613;Schwarzwaldstraße;München;de:09162:613;48,1390676;11,6287632
614;Hohenlindener Straße;München;de:09162:614;48,1366997;11,6247657
615;Odinpark;München;de:09162:615;48,1579594;11,6193039
616;Daphnestraße;München;de:09162:616;48,1480708;11,6254394
617;Priel;München;de:09162:617;48,1609375;11,6220887
618;Effnerstraße;München;de:09162:618;48,1631426;11,6239931
619;Grüntal;München;de:09162:619;48,1686608;11,6214688
620;Isarring;München;de:09162:620;48,1538124;11,6114526
621;Mahirstraße;München;de:09162:621;48,1560238;11,613941
622;Odinstraße;München;de:09162:622;48,1585586;11,6161508
623;Wahnfriedallee;München;de:09162:623;48,1618903;11,619241
624;Lohengrinstraße;München;de:09162:624;48,1642151;11,6218461
625;Bürgerpark Oberföhring;München;de:09162:625;48,1661564;11,6233823
626;Oberföhring Post;München;de:09162:626;48,1720218;11,6266701
627;Bernheimerstraße;München;de:09162:627;48,1736453;11,6286374
628;Muspillistraße;München;de:09162:628;48,1698471;11,6244602
629;Sondermeierstraße;München;de:09162:629;48,1907756;11,6243435
